Length	GC
4613747	37.2556622632
4491639	47.5787123587
4105330	67.7078091164
5835727	66.1367641084
5505494	64.4426640007
4674191	40.3393014962
2988947	37.9684551114
2385164	60.3296880215
3284260	44.4702916334
5729085	41.9545878618
6818030	66.4839550427
1892124	38.5454124571
2295161	40.4338519171
5041399	50.5914727241
2111882	39.7458286022
4920350	51.8378977105
3605216	47.4957949815
5307003	57.474171392
2065074	35.4008621483
4854518	61.1007931168
3988602	43.6353138267
4933574	52.11228209
1974262	42.5950557727
2129206	36.7958290555
2945494	54.860237366
4274782	29.0390480731
6613260	66.2329622607
4712309	52.156893786
3254376	44.5765947143
4974856	52.1312777696
2149844	36.7374097842
5438591	50.5187464915
5175552	64.7719702169
5413691	40.3651593709
1845495	39.0588974774
3306634	53.8333846443
1587646	38.7567505603
4687494	64.3253943365
3514822	64.7583576067
681892	65.9365412705
2571829	33.8008864508
2907287	53.0375570076
1636128	30.3700566215
2907495	53.0368237951
715165	26.9448309131
5187005	44.6160934875
1562125	38.9157077699
2342914	45.318138011
1044282	41.3025408846
5210596	35.3637280649
6000632	29.8555885447
2339255	52.1935402511
1906344	40.2119974149
3920328	46.6255884712
2160281	35.0327110223
5787986	59.3318815906
4761385	55.1121364897
2770164	32.8284895768
4113693	67.6998016138
4421197	65.6245356178
157543	14.5503132478
4691807	52.189636104
3034136	47.7182960817
4967469	64.9199219965
4272433	39.4188510387
4767043	61.0874707864
4104275	67.708499065
4842771	52.1837600828
2803429	37.5867196922
4113756	67.6998587179
2187612	38.7967336072
3339521	56.7192121265
5273097	50.7143335311
2457259	34.5186649026
3449685	41.4811787163
8625867	72.093657368
2905347	38.0426503271
3952818	68.9416765457
3261604	64.5371111882
2470036	41.0217502903
4599354	50.9057576347
4044777	39.3381390371
3962240	61.5779710467
2184862	51.6820741997
4640720	47.6260149287
3779112	67.8640908235
1814455	38.509028882
5257074	50.5424310177
2591679	65.0122179483
4496212	68.4042033605
1416623	34.2585147919
4170996	60.9440287164
4900968	50.8436088544
2265943	59.9460357123
1593537	38.821627612
1042853	41.3115750734
6097032	56.015008614
4773551	68.0999532633
2889325	36.898548969
5224283	35.5766331954
5186898	59.5560390815
4109692	28.778288008
1038842	41.3290952811
2228373	52.3510202287
1075953	30.1642357984
13033779	71.3757383795
3928944	57.6431987832
1465081	28.1926391783
1667096	38.1461535508
839615	25.8835299512
3887492	66.3780658584
2815241	53.0854729666
4971154	50.7271551032
1796284	38.989101946
6581295	60.625591164
4908383	65.3029724861
3275944	67.5312520605
1494018	35.3347148428
5434353	62.5079379275
2064639	59.2993254511
5068389	50.4966765574
2933966	38.1408987016
4683314	37.8654089818
4373909	41.3945283269
2362241	37.5151392258
9307519	70.6780937004
4106346	67.7066910582
5365144	57.5237309567
3873125	36.4721768598
5153435	50.7572910108
977524	26.9460391765
1889038	36.8392800992
2709324	54.5884877556
3472898	56.7651281437
10246920	71.2915002752
7317842	63.5691095818
2976163	38.1930693984
1897573	38.353201695
5940863	41.5101475998
5349582	50.6195437326
4107558	67.7045582801
6123550	29.8683606731
4876110	55.3781190334
4478958	50.8083353316
3042917	68.4582589666
4643284	50.7884290515
3022186	38.6120179235
7013095	65.9875561361
4371711	65.6430171162
3723433	41.4203505206
2369817	52.1013225916
3274259	44.9686784094
4006754	46.468687621
2864291	38.04693727
8212805	71.1459604849
5087619	63.4635573143
4718719	50.73696908
5236925	57.4873231906
3954354	39.0156521141
4679953	52.1734726823
2979198	38.1930304733
5113802	59.5116314632
1832387	37.3578288866
819458	30.7575250959
1559514	34.84701003
2993089	31.3835973471
4940434	50.8054757942
5631672	35.3051811256
3067675	44.7779507282
3018390	38.0364035131
2013339	39.3804520749
2758653	59.9164519786
1839641	38.5413240953
5242964	46.2429267109
3032271	37.9370775237
3059495	49.5990024498
2063112	35.6484766702
1473548	46.9132325516
2232025	52.3664833503
859996	26.9617533105
1763161	30.2276422856
2472645	61.8774632024
5379685	35.4471869635
4289847	47.0927517928
2186370	52.4682464542
4714237	34.3246425668
3981674	46.524150395
5631606	65.4726910938
3306457	50.1215046801
2337201	52.1842580078
4147868	62.779746125
2015626	37.0526575863
2290181	29.1767768574
3475315	69.3916091059
1543886	31.6193682694
4558663	50.8046109133
2589250	35.3635994979
5458505	57.5780914371
4107437	67.7058710821
2502095	53.3027323103
2841212	37.3083036394
5800473	66.1735517086
6346587	50.7156681221
3250203	47.0557685166
2600840	26.8505944233
6296436	47.273552848
1914490	38.1566892488
2598959	38.3026050045
4347648	65.6270930857
5646799	35.2786773533
9490992	68.8299178842
4368708	54.8205785326
8207742	72.0567727397
2196662	40.5067780114
4873567	41.7840772477
4043042	43.8867318222
2221607	44.8134616068
2016454	36.3656696359
1850897	38.1610646081
2958908	37.9700889653
4329554	53.2107926128
3760981	39.0436963122
4090708	43.7961350456
3570114	47.7351983718
1268242	32.4475139603
4188369	43.4964302333
5154862	50.6562930298
5225577	59.8172029615
6767834	39.7957751328
1633145	30.3851158348
6126117	45.6172319268
2263382	49.0833628614
1830060	62.7078347158
4864217	52.3475206801
5639016	71.6420205227
2232367	52.3849349144
1541968	34.9485851846
4983975	38.2390160464
4416600	45.9598786397
5433628	70.0788129036
3343822	28.4883884369
4698617	63.7984964512
6194645	68.3660807036
4760574	30.9157677204
3092048	44.3081414001
3054745	39.7257381549
3701221	62.6855029732
4659220	44.4516249501
4823793	52.1771145652
2690741	58.5497823834
6603099	66.2233445235
3052055	32.7646126954
3397139	38.3066751169
4679126	52.172371507
4532753	52.2822223051
1269809	32.4532272176
4600755	47.6411588967
1929203	34.9093900435
4662822	37.1831264415
1774584	30.4292160867
4200534	61.4208336369
4230665	39.3495821579
1283087	32.3500277066
4891769	50.7291125153
7526197	71.0683363723
6867980	63.3905893727
939844	31.5617272654
3176076	54.1578035286
4034636	46.3417517714
4615899	47.2710516413
4106392	67.7066144684
3909699	46.6195735273
4855372	64.1427886473
3611898	27.3537347954
2693398	33.1354296691
4886081	52.1519393559
4111657	67.7017805717
3872522	43.8937984084
2488626	60.0399979748
9815884	71.453024506
6456866	66.3263261155
4008000	59.0241766467
4820793	51.3454321727
3087720	49.4039291127
2501598	40.2151744605
4657541	50.7542714063
3434724	43.9578260146
1787202	43.7821242367
4709064	62.6655318339
2905907	38.0502886018
4088698	67.7216316783
2495882	35.4888171797
1745789	34.0643686035
4344873	36.4778441165
3501508	56.1168787848
1633693	30.3975716368
4842908	52.1796201786
4678914	52.1727264062
2416068	40.3124829268
4030837	43.8771897747
5230115	35.3808281462
4700671	67.1167158901
3972672	39.0738525607
1641471	30.548757791
5278254	57.4202567743
4679291	52.1726688936
5452368	54.9155706291
6254616	66.2199406007
4250048	39.0713704881
2038615	39.7159836458
4635301	44.7743307285
6373793	65.546229694
3531443	67.411282017
6550070	66.3406803286
2096309	41.1096837346
3105335	29.9346447324
2015987	32.4157844272
2973801	37.964241723
3645455	68.7746797039
4884395	52.1243470276
4541594	63.8326983874
4133777	67.7236580493
3446630	52.8708332487
4832938	52.1935518312
6322459	66.5061647691
5343114	38.0753246141
2214297	35.8857009697
4007868	42.1446015687
1999618	38.8726246713
4777558	52.0981430262
4649365	67.2181685026
1854333	32.2618429376
2451061	34.1450090389
2427734	43.1299722292
4562431	61.4586609639
1308759	29.6830814535
4115166	67.6949362432
2337451	52.1925379398
2671798	66.8485416936
2160842	39.6972569026
5584076	64.7017340022
3539061	70.3954806091
4697343	45.2374672235
4106376	67.7065616982
9239851	71.31723228
4121725	67.7083987893
2537412	45.9328638786
3393002	47.1820234707
2900735	32.4943505698
3689726	68.6984616202
4406628	65.5815058589
1851238	30.7721103391
4844415	52.131722819
5841722	60.2621281875
4783492	52.1608899942
4783867	52.1555260629
2403301	52.0794523865
2208027	40.0775896309
4458723	61.7237267262
903609	28.3060483019
4107427	67.7057924584
4024382	70.703650896
4460105	51.3296884266
4898059	52.1765458521
4294639	56.9221766952
1042589	41.3100464325
3777136	57.2942832877
4719581	54.1674780028
4170153	57.0598968431
2127051	30.5310497962
2076397	39.5736460802
4508286	66.1091377078
4807161	50.774875233
2672521	40.8209701626
4617703	50.8016214988
4352468	45.943106302
4781002	69.300640326
6545549	58.4172389512
3554854	39.1702725344
1133390	52.7359514377
4761012	50.8194266261
816565	40.0101645307
2086875	39.5718478586
1168490	39.0550197263
1147259	38.851384038
2078348	38.6325581664
4579074	50.7695223969
8027788	71.9844370579
2247318	38.2913766543
2245615	39.6308806274
1797243	31.248250793
1858987	32.2985045081
4574846	51.473841961
2177656	40.9884297612
2844565	59.2992601681
2035452	59.2868316227
3443800	71.9528718276
2972149	55.2763337235
4612363	50.8262684442
1668523	31.4865902358
2924344	32.8871705928
3055892	46.3322983927
4712541	52.2430892378
9874926	70.5960125676
3301026	65.1007292884
5315120	57.4785705685
2876325	32.757842038
2777077	32.9530293903
1911706	38.9745598957
4920168	50.8379185426
1355853	40.7810433727
4794957	50.6059386977
2839318	47.0402399449
4077462	47.6866001449
4706101	52.2235923113
6491865	67.7931226235
3268203	57.7967464077
2052496	37.6526921368
2731853	39.163234625
1828169	32.9019910085
2400551	47.3367989266
2228291	40.4243880175
6244007	63.2274115003
5365209	57.3775597558
4710936	52.1560046666
4655691	47.6421222972
3884433	46.3829598811
3842422	41.3579768177
3697138	62.6857585516
1641119	30.29853411
3916828	46.46423075
6814936	65.9811038578
3447085	38.3469801296
5986012	58.1033750016
2715461	33.2997233251
6897018	65.9792101456
2749646	58.4166834567
3186151	39.7265540773
1868180	49.7806956503
2896586	38.0502080725
2807999	38.0552842077
5202850	50.6667307341
4158725	56.5083288748
4110251	54.2341818054
1954080	36.6632379432
1855434	31.1887137996
3620713	62.7857275625
6314891	62.5043726012
5288069	46.3127844966
2821361	32.8682504649
3745123	41.3919916649
5378916	64.759256326
3942462	30.9272479988
2360663	40.4344033858
159662	16.5643672258
4586755	35.5256384961
6235754	68.5863489804
6167370	63.0612724711
2787574	66.6683646784
2809422	32.8175332862
2729848	63.4285865001
5491935	35.3845593584
5462537	47.3442651281
2110610	37.218150203
1075140	23.8734490392
4993584	63.852976139
9376071	70.3550773026
3328570	50.1175279474
2949723	63.3091649623
3309400	53.8023810963
3464618	42.8395569151
2073735	38.2495352588
4179170	42.9225420359
4162717	37.0639176288
4104353	67.7075290551
2568361	57.1069643247
1892177	32.1504806369
4105954	67.7055320152
1838867	35.4735279931
905471	28.320288557
2494190	60.110376515
5158483	65.1947287604
2089645	59.1843112108
5475491	68.9880962274
4751746	52.1921836731
4796281	61.6233077253
1855560	33.9573498028
4790331	52.1751210929
4565462	52.3360176911
4686137	50.7812938461
5992008	56.1637935063
4653222	68.2585099099
4104403	67.7088970065
1946899	60.4815658131
4886210	50.7691646491
2116811	35.4818639926
2504349	52.7514735366
2926437	60.917012736
2776517	38.1109858142
3629239	72.1377677249
2243708	35.9325723312
1815785	38.5686631402
3781008	42.4383656422
5393855	57.3575114644
4825265	51.0097580133
2906507	32.9506861673
1746897	32.9952481457
4222645	46.1947428685
2503722	53.3473364854
907293	28.7189474624
817207	39.981057431
3468984	50.6651803525
6870827	61.597897895
6183388	60.0548598923
2527978	41.2659445612
6484062	62.4638536769
4629812	50.7694048916
4171146	54.6989963909
4784385	52.2165126761
5241455	59.5543413041
2435632	35.9461938421
5017071	62.6069672923
4110589	67.7027063518
5777908	68.2104145653
4410788	65.6132418969
2990310	37.8971410991
6208955	65.6150189525
4406925	65.5827362617
3362494	38.3762469167
6391871	58.8016091063
5118646	53.6206645273
4558287	50.8352150709
2031692	36.8270879641
4559598	40.0862751497
6182066	39.180769018
5438894	57.3965589328
4033459	43.8319814333
4402594	35.1662224589
4726582	55.0658594308
3495892	40.910474351
5314748	35.8804029843
4431067	57.8438782352
4666357	43.5828420329
2331741	40.3605717788
2572069	59.0852733733
1206806	49.9849188685
5658798	53.5428902039
4000307	49.0372863883
4146839	43.6073114968
1840649	35.4856901017
3130373	37.8134171231
857799	39.8559569316
579977	31.6741870798
5218947	35.3662913228
4737447	52.1795600035
6365727	41.4213804645
1993967	38.8994903125
4552107	47.0005867613
4943477	52.1227468035
4545624	41.5548448354
2098647	36.8334455485
5686839	42.3546191478
5142799	50.6407891889
4762840	52.1125211009
5801417	67.4778420513
3966573	63.4883563217
4040304	67.1089601179
4106401	67.7066608936
2169170	42.5158931757
3034043	37.9256984822
5402402	68.100818858
4071185	62.8270393018
4682599	52.1379473237
2616384	67.2660817372
2294458	58.7448974878
1151074	30.5678870342
3884414	39.0436498272
3579824	66.4931292712
1890041	32.2508347703
4102205	67.7106092943
1642497	30.2907098156
3144834	44.6010186865
643502	25.4420343682
1048033	41.3080504144
4857450	52.2217006866
4193640	43.4845384916
3164195	47.2392188218
4103704	67.705078144
4668743	66.2507445794
2918253	31.4804782176
3561584	65.1528084133
2063021	42.6730023592
1967093	63.5624751855
5227467	35.3778990857
8423054	51.0707042837
2029198	35.3410559246
6360256	62.0345784824
2039943	40.3240678784
3309401	53.8102514624
5277676	50.7157316971
4129523	65.3165510883
3462887	63.0119319516
6445239	66.3784228948
3508860	49.7729176998
1586397	28.1078443794
4938920	50.5175220494
4106355	67.7067131312
268541	22.6937413654
1986991	42.0094504706
4340116	65.6370014073
3329120	30.9694754169
2297851	50.7472851808
5243219	41.6323445578
4814801	52.1980659221
2289249	55.7961147957
5043757	64.6588049345
2183059	41.3223371425
5801598	60.3873450039
2233640	38.2344066188
4405033	65.5915858065
1043007	41.3073929513
5310035	50.6851273108
2338139	52.1856057317
5817639	53.9818472752
4892717	64.8077540557
3415559	38.3158071636
3555507	61.763371581
2475130	51.9174750417
2153922	52.6896517144
1749904	46.3610575209
2688484	44.2334044019
5177498	50.6146984509
2191044	40.1850442072
2033903	30.8294446687
4353948	61.7210632741
6156701	62.3307839702
3649316	64.4730683777
2003006	63.6470884261
1175197	30.1096752289
2606563	37.5622994725
1248181	58.4788584348
5259571	57.5515379486
3997420	59.5095086331
4600800	51.376738828
1043034	41.3077617796
816637	40.0109228458
5525846	50.5549376512
3640707	49.0530273378
1938624	60.4832087089
190733	23.9974204778
4107398	62.3965342536
3030827	37.9558120605
1267782	35.2348432144
1362151	47.2160575443
6350620	55.5705112257
1258278	35.2409403963
1890780	32.524566581
5269496	35.4489879108
1986154	53.1332414304
5256240	35.4225263687
4242803	46.648736696
4102183	67.7092903949
4661274	38.5025853447
1635301	30.539943411
1642281	30.2945720008
1842899	35.1230317017
4433542	65.6057617138
5394056	57.423597382
4426489	65.6290798418
4110990	67.7019404085
4614223	50.8274307505
4106378	67.7067478932
3789584	66.015451828
5382261	68.3975191839
2453581	35.8744219164
1969224	42.7164710566
4684316	44.1274884103
4106327	67.7066877528
3467246	61.6617049958
5228687	35.379264431
845464	49.4008023996
2397867	37.4552883876
1846178	31.4479427227
4665575	37.3091848272
5197905	41.4488529513
6176365	46.9942757593
3621923	67.1758897138
5367386	57.3764398536
1042354	41.3114930244
1704859	36.7199868142
1395502	47.0258731267
1038817	41.3266244199
2084058	36.927475147
1645157	30.2834927001
3944837	61.3694811725
3359001	38.1724209073
778866	28.9579979098
1061854	41.4896021487
2544668	40.9748147892
5400819	35.3635624523
3733835	41.5566301135
2005074	32.3530203873
1666780	30.555382234
309299	32.6593361117
641799	26.2974856614
5728392	45.2379306444
2840312	32.8344210073
4709377	56.7763209444
3808687	59.700836535
5704396	50.6185580384
2726242	32.892531184
2823158	38.0266354203
2158963	68.0966741903
4365724	65.6061400125
1878026	32.3025346827
5474685	55.6538686701
5429298	64.7211849488
4847594	35.3485254747
7959595	48.3470704226
2253793	41.2824957749
4251687	70.0119035103
3044678	44.7426952867
3991133	39.0366094039
6149338	73.9782883946
4793299	52.2056938238
3979506	63.4987860302
1739487	62.6524371841
4059891	57.8297791739
1642039	30.2953827528
5609637	62.6439286535
6507102	69.3034011147
4623089	52.2280881895
3891720	70.2448274799
6665031	58.3641846527
4142802	39.0494645894
2490012	32.1217327467
2489000	53.4777018883
2961474	30.5884502109
4633577	36.4946778698
1199621	28.7424945045
2100077	37.3783913637
1894157	32.1548847324
4012933	43.8415742301
5196054	35.3801942782
6041408	66.4704155058
2272494	59.5775390386
3074209	30.7431928018
4678571	52.1712719546
3041447	27.0864821909
2007700	37.1974398566
2534358	34.9758400352
5608349	35.2448465671
7804765	67.5158316746
7772460	68.8572472551
3570103	47.7353174404
5130767	50.5351344156
2849811	32.8765662004
2188923	40.1474149616
1231060	32.3347359186
4794148	50.8295947476
2458004	60.2175179536
1663782	31.4135505733
3826396	66.7441111688
1937111	38.315925107
4555535	53.7610620926
5229969	35.3823129736
3874462	27.4249173176
4033345	38.7948216679
2943336	44.5613073057
5081061	50.7799650506
6463965	40.6307583658
6503724	47.2538502556
5630311	63.1236711436
3035719	44.8004574863
3991226	38.6002446366
4609522	50.8226015626
3942657	58.6469987118
1668335	30.7040852107
2175362	51.7354352977
1360154	47.3144952704
817252	39.9787336097
3732255	61.5825821119
5032268	50.6809653222
2708447	59.0721915548
4105334	67.7078649386
4858179	52.2174049165
2389470	35.9892361068
3297891	72.6642269256
2131927	40.4503062253
1039257	41.3311625517
3013410	63.5068244945
1465356	63.3998154715
900830	62.8198439217
2830976	32.8583499118
7380063	65.6603202439
3249216	44.5488388584
4108598	67.7036059503
4842582	52.1850946458
5474193	50.4871494301
4142635	43.6291394245
4858216	58.8617097305
4836393	52.1726418841
2135342	38.6970330748
1250060	36.250499976
4106397	67.7067511982
2129370	34.8552388735
4035153	60.0807949537
4759372	52.1389796805
6368008	66.4651018026
8039333	73.0675791138
2878529	32.8777997373
1548238	39.3010635316
5012599	48.9298665223
5597590	45.510764454
5369772	67.3190221112
4108515	67.7049006758
4514436	61.6058351475
6402658	66.2702427648
4597489	44.8117874779
4738809	62.244247447
6545910	58.4241457643
1525460	29.7034992724
3378307	38.636689916
1624545	30.4149161765
3793419	41.298390713
2294397	47.4291502299
2742807	32.8781427202
1739283	37.2326412665
4578159	50.790678087
4433522	35.8570229267
3005328	37.9904289981
4061502	71.0826684315
4544416	46.0551806877
2510659	59.2176396715
1084586	23.9229530899
2598144	34.9102667135
2613826	33.9484724691
2759263	32.8521420394
1823511	46.1011751506
5348274	71.1067159237
2310804	27.0543066396
5268427	35.4352826755
4284494	61.3246978523
2426551	53.4334534902
4693979	52.2539619372
1038870	41.3300990499
4849532	56.4701294888
3935326	38.6874937426
3592487	48.6699603923
2698323	43.8772526491
4048921	65.6417104705
538203	43.5155508238
6103712	67.3536693737
5508564	46.8610512649
5112484	50.6118356556
4838808	50.8580212317
4941439	63.693288534
4101625	67.7068235151
3603458	63.3957992573
1038819	41.328181329
2035182	67.0686945934
4105331	67.7076221138
3189366	44.6276783536
4827641	52.216724483
4316152	65.9734643266
6951444	67.1126747191
4709890	52.1560588464
2966909	37.8691088941
641895	26.2924621628
874478	25.774233314
351658	26.2112620785
2190105	40.4926247828
5313304	57.5016411634
2982685	38.0038455284
2124039	37.6056654327
3359444	38.3428031543
6725183	66.2533495371
2139957	51.8237983287
1614411	38.6687776533
6348761	66.4163448585
1890178	32.2535232132
2582931	35.8447825358
3094342	38.011570796
2419437	65.4979236905
1176202	30.1054580761
1852433	38.5117842319
2766566	37.394625684
2337938	52.1846601578
6288464	62.9853808498
1653863	30.316779564
1083842	41.5069724185
5040792	61.7327594553
4612373	52.1198090441
5184828	57.653233627
1407796	32.4314034136
1866010	33.2643447784
2079121	39.6652239095
4527935	50.9202097645
4491639	61.377506073
2002721	37.99955161
2790189	60.6341720937
3096705	56.240455581
1270083	32.457485062
2468612	53.7113568272
836897	25.8919556409
5047093	52.1854065301
2046115	39.7059793804
6636827	65.7266190606
5589007	68.0280772595
4988504	50.9833609435
5286558	50.6758840062
2337529	52.1817269433
1072952	40.3369395835
2183230	51.6789802265
5351479	57.392750677
1681364	30.4878063287
4458726	61.7236179124
3025375	52.9611039954
4602439	52.3128280462
3982034	70.2784054581
5257091	35.4260940128
4942273	52.0110483577
2064154	39.8056540355
3179300	51.4600383732
4810005	41.2104769122
4681111	58.4630870748
3931222	35.764807991
2173115	51.7309944481
6100511	53.7727085485
749321	29.0775248525
4401829	65.5709251768
4442936	44.809625887
3107922	59.7936177291
5025428	63.7233286399
6585441	72.738697378
2488699	35.2289690316
1494183	39.2516177737
4373124	70.3925157393
280663	24.6936717701
5338656	68.0731629833
4768352	52.0639415882
1831400	42.7504095228
3932204	39.0721081612
7687653	67.4421569236
3901300	28.2730884577
2705355	41.0328034583
3332458	54.2506762276
2636367	58.5366908325
900694	28.4989130604
3653837	63.8844042578
5279644	60.5122807523
2155121	35.0100992009
4679127	52.172488586
1531450	38.7798491626
4385518	65.5911342742
7025559	72.8221341533
1800764	33.2077384932
4104277	67.7083686116
4384463	57.4171569015
1197687	49.7626675417
1544095	35.7723456134
1653913	38.4980346608
1986568	37.7612042477
3217726	68.4775210817
1148904	29.6493875903
6077201	61.7616728491
10350586	69.1921790708
3585187	54.8388131498
6988208	67.4028305969
3218031	37.5273886423
6794354	66.1463179575
1199640	28.7423727118
1745537	30.4787581128
4351863	29.9354322505
1827308	38.5798124892
4936894	52.1178700616
8550793	72.0558666313
3500943	38.2591204713
4105364	67.7077842549
4111652	67.7017899375
4557046	46.3147617996
2880168	32.8776654695
5419609	54.984483198
3139412	33.617282472
4569185	50.8177060023
4435564	57.1693024833
5175554	64.7718872221
3276549	66.2952698098
1663456	38.7726516361
3996455	39.1175929668
2157503	51.775038088
6136735	60.4020704821
3025472	49.6049872549
7032394	63.4033730192
1651739	30.5216502123
1044325	41.3028511239
2291220	46.2188702962
5688987	42.825357133
5697240	50.6848228265
5319154	57.5749263887
5374834	57.3698090025
5348284	57.5020885204
4050093	55.3681113002
7007326	62.9273420417
2532343	35.2432905021
8442773	65.559313273
4680477	52.1766691728
6555569	58.415341216
4411829	65.5984626784
2582886	54.7136420268
2162199	51.775437876
3922711	46.4956250919
4109710	67.7037309202
5226917	44.5908745059
4476778	61.342175109
5394883	45.7901311298
2635572	38.0270013492
6019882	45.5762089689
5747498	58.7276237417
3354681	69.4815095683
6534136	54.2473098203
5490611	57.2910373727
5701188	35.285856211
5604845	64.2631152155
1847202	32.2162925332
2797636	37.3826330516
2374300	56.0427915596
4106364	67.7066377944
457565	24.2719613607
1751080	36.4421385659
5439574	56.2358743534
1887251	34.4832775291
1629557	38.9424242294
6058802	73.6131664313
2585813	61.3677787218
1896976	38.3516712916
4006214	35.7064050997
4106390	67.70659874
5641239	57.2861032833
5074222	64.1339894076
3240180	45.3790838781
1599709	25.56233665
5421338	66.8855179293
2249024	48.579428232
2794318	33.4134840773
5175551	64.7720213751
1553826	38.9725747928
1161385	38.7884293322
4112678	67.7007293058
6715909	60.9174126689
5355459	57.2524595931
2307684	40.3602919637
5123091	60.046522695
3805573	53.6019411531
2471920	58.6272209457
3047840	46.6239041419
1642694	30.2938343964
3486107	38.3555065866
6085449	61.7726152992
4334064	65.6510148443
5961401	72.0226168312
3135752	68.4445708717
1233514	36.4025864319
2533041	46.11970355
1430433	51.5268453678
4454353	31.5565021452
1410127	32.2633351464
926650	31.5942373064
2528077	35.8528636588
4110595	67.7052835417
1926886	33.3430208118
5079002	65.0416164435
2173901	51.6676242386
5467988	50.5838162044
760240	28.2166158055
2906700	32.9493927822
4531804	47.5882672772
5191331	50.4655164543
4069266	43.8312707992
4448856	66.1724722041
1599280	39.0553248962
1172182	39.055112602
990348	29.2935412602
4431885	65.6040262778
3003680	50.6781348213
1620005	28.2602214191
5107633	54.889417466
2240130	38.3434889939
2342907	45.3182307279
5924026	70.6262430313
4199332	65.5695001014
2272360	51.5278388988
2306351	38.9698272292
3903017	46.6606986339
1773615	33.3075103672
3800327	27.5113694164
1112372	28.9189228064
4370115	65.6294170748
1042630	41.3097647296
4979619	50.6216238632
3958620	61.1911979427
4664930	46.9532233067
3387087	54.9769167429
6962533	72.8375003752
3071606	31.0812975362
4351712	65.6386957593
2613078	41.8372892045
2170146	51.7229255543
4264061	60.7814240931
5370032	35.2236262279
1588278	38.97239652
2797276	56.3880718242
4632368	50.6615838811
1616662	30.601387303
5786361	69.5185281388
10764674	70.7562625677
1998637	46.2420139325
4061296	63.6084638992
4891786	50.6641132707
4798436	50.8214134772
4063864	54.1346856096
2864628	32.7971031492
1824273	31.1476955478
6475959	48.6327816467
4294213	42.9151045838
4717338	50.7384249337
3139729	43.9522328201
4711358	50.8936276972
4806594	47.5998180832
2449071	53.6508741478
1042588	41.3073045153
4110505	67.7036033285
959779	27.1914680359
4406587	65.618538792
4751034	52.1951011085
4105464	67.7065491258
10260756	67.4586453474
3285855	57.7661521887
1931012	35.4455073298
3543806	62.6024392983
3998906	44.717455224
1042680	41.308071508
4867257	64.2339206662
1614447	38.8000349346
4030317	65.6559769368
3782798	51.8603425295
3133208	44.707501066
1043207	41.3091553258
910724	28.5936244131
4674684	65.5079145457
11936683	70.7545890261
4035456	56.9571072018
5521203	57.5604084834
192244	23.7318199788
1107344	29.2010432169
4622342	50.8098492063
4523033	47.5788701962
6395946	67.9372996583
3316466	48.8743439553
1838701	35.4730323201
2689445	37.5709114706
4106382	67.7067793498
4155464	34.0793711605
791219	29.4522755394
1566655	38.8670766697
4676958	52.2397464335
2757557	32.8764555003
3009007	37.773690789
4551186	56.153033517
4186145	59.9296966541
6162905	65.610763106
4897678	35.7171704632
5599927	57.2698715537
2080974	41.8828875325
2832748	59.8631434918
643510	25.4386101226
8987656	68.709004884
2242947	51.690209354
5498453	50.6032514964
4227172	67.9802004745
2129934	39.7882751297
3750771	53.6017794741
4685993	52.1669793361
1787941	36.5562398312
2269156	39.9931075695
4724316	55.5811465617
6645477	66.2098898243
1329198	49.1394811006
4916040	52.1685136817
3846621	39.0161910934
5329010	37.0270462994
4077713	39.0437237736
3296168	30.8232165351
5205140	43.1905770066
4070488	41.4088433623
2243772	68.6059457021
4595577	50.831962994
1641469	30.5487340912
6135769	73.8363683509
6681992	66.1592980057
4394985	65.6150134756
1827111	32.9412389286
5156885	64.8214571393
1581384	38.7968387185
1667451	38.1463683191
3909168	53.6408258739
1908294	38.4683911389
5493967	62.7010500791
4408224	65.6300133569
3342364	68.707178512
5016623	63.7224483482
5674369	35.2895449697
4685423	47.6329671835
4235115	43.54913621
2061852	38.9368393076
3032078	31.6270227877
3345119	54.0045959501
2364377	52.094188025
6138223	73.9873087048
5742997	62.7748543139
8920478	55.900513403
4476427	61.3413331659
5719363	55.6750812984
3811650	56.8912150906
1521287	46.9127127228
2745675	33.0828302694
4990251	59.9487280299
3843301	38.9865899132
3525271	72.728536331
2978145	56.2082437222
4799801	64.2296420206
4381505	45.0030069577
2855575	32.7984381429
2874399	32.7841402672
6430493	66.427333021
2245238	40.4871109432
642122	26.2856591115
3508491	70.4700966883
2120234	39.7437735646
4105340	67.7075954732
895051	25.7356284726
793224	27.0204885379
3814720	46.76251468
2939057	53.88408595
2038396	37.7103369512
4351313	65.6341660552
5041209	35.9532604183
5124846	64.8387092998
2466961	45.0852283437
2241302	41.9717200092
925576	28.4566583403
4105347	67.7092825527
1300386	32.433677385
3879636	39.0379406728
5109718	34.3218549439
1635045	30.5658865658
2421287	60.1919557657
3276766	40.5078971156
8961318	68.8919978066
1966342	34.7812842323
579796	31.6766586868
2952962	33.9000298683
2953716	37.992515191
2207832	51.9388250555
2168191	51.7254706804
4827630	50.7583431207
817171	39.9781685841
2522438	59.9862117523
4011949	43.8665596198
1667159	38.8070364014
5500501	35.4071201878
1667892	38.873260379
3340941	54.2456152324
4467447	47.642534987
2313035	42.2309649443
3583134	52.2802384728
4264866	44.7458841614
6702062	62.7558802052
2175832	51.6566536387
3405521	46.9759546337
2921008	32.8017588449
5730025	58.7377891021
632490	26.4076902402
3039042	46.3603990995
2964527	36.6737088244
6175426	60.8441749606
4106507	67.7056193987
5585611	50.6872211473
