Length	GC
76653	58.9318095834
43766	53.8203171412
106071	38.1621743926
55770	51.8881118881
62738	65.6699289107
41882	33.6755646817
50483	66.6937384862
75448	46.9051532181
5577	45.9386767079
28765	55.1677385712
36671	51.0485124485
43902	51.8381850485
31200	37.233974359
61145	67.3203041949
358663	35.5511998729
174265	42.1920638109
43228	35.5533450541
133048	35.9659671697
56528	69.2099490518
38964	50.9136638949
145865	32.6719912248
68398	66.6379133893
54427	33.4484722656
76972	58.8590656343
29503	53.994509033
27302	34.5176177569
39873	42.7607654302
41085	43.5219666545
28349	35.2463931708
43033	42.4557897428
37635	62.8696691909
194454	41.120264947
168758	39.3942805674
175438	42.148223304
41757	38.9778959216
43050	45.475029036
40449	40.0405448837
43478	66.3530981186
168896	35.2909482759
61292	49.7405860471
78229	56.8433701057
58238	49.821422439
75973	62.9223539942
138036	35.8703526616
66922	55.7574489704
58608	61.6366366366
250485	41.2308122243
5577	45.9028151336
62466	68.4308263695
58059	45.1489002566
75380	59.4613955956
39331	50.7462307086
53227	43.0213989141
35459	28.9207253448
63263	44.9393800484
43724	41.5927179581
42409	61.7486854205
5577	45.9924690694
179116	40.2811585788
5577	45.9566074951
36021	34.3771688737
52833	63.42816043
44789	52.0440286678
132123	30.3088788477
40232	41.2408033406
58573	41.4405954962
56826	61.4401858304
51575	64.0116335434
167716	36.3662381645
5577	45.9566074951
5577	45.9566074951
175777	42.1636505345
39136	40.5074611611
44885	37.9480895622
40306	48.6627301146
37971	41.8134892418
5577	45.9566074951
46145	38.8601148553
35209	42.2306796558
35626	40.8493796665
4554	41.0408432148
43266	45.2433781722
5577	45.9566074951
69777	65.3840090574
40001	38.2890427739
37598	32.7570615458
211215	49.3269890869
41938	36.7709475893
72394	39.5861535486
32720	51.3019559902
7079	46.136459952
128179	32.5700777819
43698	57.0643965399
168689	34.4189603353
15524	60.2293223396
48157	61.3784081234
39093	47.4535083007
29412	54.2703658371
50909	61.0913590917
22559	35.9856376612
63513	57.2953568561
88632	38.9069410597
90460	56.8306433783
29505	53.8315539739
5577	45.9386767079
39906	48.9049265775
57437	60.8649476818
5577	45.9566074951
32546	34.7538868064
50364	43.6343419903
4268	43.8612933458
38880	44.8816872428
37934	35.2269731639
46643	60.885877838
225059	41.5948706784
36838	64.0914273305
37618	34.7253974161
179208	40.277219767
44970	44.9655325773
52298	63.75578416
68735	66.4799592638
5577	45.9924690694
146647	37.4729793313
41529	43.6971754677
31698	32.1061265695
5804	64.283252929
76049	62.9620376336
53051	63.4502648395
490380	37.0604429218
37637	64.8218508383
34001	37.6930090291
79178	45.8599611003
38309	30.5280743428
44245	43.3630918748
31773	34.6457684197
80309	60.9234332391
40727	48.9380509244
3525	50.9787234043
163345	38.6298937831
45306	40.1470003973
29742	54.5592091991
49419	63.4391630749
33641	35.973960346
52992	38.1416062802
57218	57.4906497955
164443	37.8015482568
244834	42.599475563
154466	64.7618246087
38841	48.3895883216
127726	30.5341120837
34123	39.7708290596
39425	43.8376664553
42168	55.6891481692
179192	40.2780258047
61594	67.2435626847
62708	49.9011290425
45572	33.3406477662
44510	50.8739609077
52719	63.4325385535
32682	34.7897925464
58848	53.0094480696
38975	40.8159076331
53526	64.4639988043
219348	66.1236938563
40002	64.8217589121
5577	45.9745382822
5577	45.9386767079
31075	39.028157683
5577	45.9028151336
36671	51.0457854981
53717	66.5431799989
192999	40.625080959
42158	29.4558565397
9004	59.9511328299
57804	67.721956958
175410	42.1612222792
64618	59.6118728528
50690	60.9331229039
32562	35.7287635895
49976	65.937650072
154012	37.1652858219
50976	65.791745135
185102	44.6591608951
29377	54.2635395037
53226	43.022207192
57328	61.5231649456
38759	50.0761113548
52927	63.3873070456
41893	66.5982383692
37976	38.105645671
14844	40.0700619779
109558	59.0034502273
168327	40.606082209
49628	45.5589586524
60053	66.7843404992
68493	66.490006278
38825	32.208628461
29494	53.943174883
39778	48.3835285836
46877	53.3203916633
140218	30.3284884965
5577	45.9386767079
5577	45.8848843464
34130	54.0990331087
7929	60.8273426662
40829	48.4435082907
51370	63.9303095192
75380	59.4627222075
19343	38.8305847076
5577	45.9566074951
60754	43.2317213681
75114	63.0188779721
224313	41.5441815677
54990	67.030369158
19527	35.7761048804
43081	60.7065759848
37715	38.6848733925
50558	65.7719846513
33895	40.4513940109
29140	54.3308167467
40128	47.3260566188
172688	39.1347401093
34084	35.8203262528
42200	48.817535545
160705	37.9639712517
43106	38.6419523964
5577	45.8848843464
50899	64.2114776322
42167	58.8635662959
46486	49.3503420385
36898	34.2484687517
5577	45.9566074951
46900	48.592750533
42701	51.2165991429
165540	39.9184487133
61371	44.6823418227
219936	41.5816419322
171770	40.5786807941
7273	62.1201704936
52974	61.4225846642
154938	47.3505531245
174285	39.5702441403
15644	29.0334952698
38071	64.8420057261
154017	64.8285578865
26449	35.9408673296
188632	40.7168454981
87308	39.3766894214
31561	34.834130731
53137	63.6486817095
59080	36.875423155
3405	47.9588839941
54619	43.0784159358
42654	41.1661274441
197629	40.3447874553
37441	40.1404877006
23008	37.1175243394
46869	67.0933879537
68227	66.4399724449
28015	36.0521149384
38392	35.8720566785
166283	35.5087411221
46600	60.0429184549
41142	48.1721841427
59782	56.2426817437
39860	48.6201705971
44597	62.4346929166
39300	50.7735368957
147590	30.3916254489
66676	36.4343991841
370920	28.7353068047
156281	64.6847665423
36615	35.2642359689
42706	34.1661593219
153714	64.6857150292
41063	40.8055914083
70091	61.6398681714
175307	42.1631765988
61626	64.9871807354
18753	37.3166959953
41338	47.8276646185
66708	34.5026083828
5577	45.8848843464
74711	63.0536333338
100418	29.6052500548
39732	49.7860666465
174353	39.5582525107
60364	51.0685176595
167292	35.3949979676
53425	62.6467009827
54751	61.7760406203
37740	64.2686804452
41854	49.8279734315
134270	35.5038355552
164254	65.2093708525
52659	63.8124537116
125842	32.5559034345
29407	53.8511238821
39662	46.2634259493
70373	62.0721015162
179110	40.2758081626
29428	53.9282316161
49433	44.2457467684
43152	62.8684649611
5577	45.9924690694
39088	42.8545845272
5577	45.9924690694
5577	45.9924690694
50841	64.0447670187
42391	49.7888702791
5577	45.9745382822
62851	50.0708023739
41149	57.0026003062
46440	43.811369509
29533	54.0107676159
3588	54.2084726867
27190	30.746598014
92618	61.9199291714
52195	61.38327426
167560	37.6557650991
26201	36.4031907179
53255	63.6635057741
50963	64.0464650825
42168	36.1340352874
39093	49.9270969227
41090	30.8298856169
68016	66.5078804987
172688	39.1330028722
39989	45.4900097527
78275	30.1820504631
41507	30.6887994796
167318	37.7251700355
41230	31.986417657
158300	40.2539481996
32847	45.4683837185
41687	34.5983160218
40108	35.813304079
50470	39.6334456113
145865	32.6719912248
72534	38.0552568451
231743	38.8210215627
149273	50.9475926658
32406	33.7344936123
18659	32.884934884
20952	72.016991218
4532	40.6222418358
